試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,4918,1,10009,9,14.4389,-14.1906,0.031
0001,4918,2,20009,9,1.536,20.329,0.403
0001,4918,1,10010,10,14.8029,24.4227,0.109
0001,4918,2,20010,10,-3.2367,-1.8325,0.125
0001,4918,1,10011,11,11.2371,4.5698,0.267
0001,4918,2,20011,11,-0.7527,14.1268,0.34
0001,4921,0,0,0,3.4291,29.5619,0.596
0001,4921,1,10001,1,-31.2642,6.9791,0.084
0001,4921,2,20001,1,38.3065,2.5797,0.249
0001,4921,1,10002,2,-14.3271,-4.9432,0.13
0001,4921,2,20002,2,15.0197,3.2945,0.075
0001,4921,1,10003,3,-15.4498,23.7531,0.083
0001,4921,2,20003,3,17.1135,25.1201,0.241
0001,4921,1,10004,4,-0.7923,-23.6186,0.197
0001,4921,2,20004,4,15.7908,-6.8244,0.351
0001,4921,1,10005,5,2.8467,28.8618,0.028
0001,4921,2,20005,5,16.2385,16.3233,0.24
0001,4921,1,10006,6,-9.1204,6.7928,0.211
0001,4921,2,20006,6,9.23,12.9518,0.263
0001,4921,1,10007,7,5.2468,-3.9598,0.186
0001,4921,2,20007,7,2.7421,28.271,0.024
0001,4921,1,10008,8,-1.4298,18.8605,0.301
0001,4921,2,20008,8,4.1619,-2.5888,0.028
0001,4921,1,10009,9,14.4366,-13.0995,0.18
0001,4921,2,20009,9,-0.1474,21.8753,0.376
0001,4921,1,10010,10,14.9621,24.3864,0.007
0001,4921,2,20010,10,-4.4359,-0.3666,0.301
0001,4921,1,10011,11,13.2599,5.5749,0.21
0001,4921,2,20011,11,-1.4645,15.8335,0.309
0001,4925,0,0,0,2.7421,28.271,0.0
0001,4925,1,10001,1,-31.1298,7.0149,0.0
0001,4925,2,20001,1,37.9092,2.6906,0.0
0001,4925,1,10002,2,-10.9075,1.5259,0.0
0001,4925,2,20002,2,16.9583,6.6109,0.0
0001,4925,1,10003,3,-4.7023,26.4396,0.0
0001,4925,2,20003,3,19.5959,26.0052,0.0
0001,4925,1,10004,4,0.626,-22.7304,0.0
0001,4925,2,20004,4,16.4018,-4.7607,0.0
0001,4925,1,10005,5,2.3586,28.3706,0.0
0001,4925,2,20005,5,19.1052,16.826,0.0
0001,4925,1,10006,6,-9.2162,14.963,0.0
0001,4925,2,20006,6,15.6099,13.7931,0.0
0001,4925,1,10007,7,5.877,-2.08,0.0
0001,4925,2,20007,7,12.5605,24.1819,0.0
0001,4925,1,10008,8,5.6956,15.0079,0.0
0001,4925,2,20008,8,11.7932,0.5378,0.0
0001,4925,1,10009,9,16.2688,-11.7316,0.0
0001,4925,2,20009,9,7.8085,20.0187,0.073
0001,4925,1,10010,10,18.5072,24.3944,0.0
0001,4925,2,20010,10,-4.2926,0.3839,0.0
0001,4925,1,10011,11,17.1435,7.7538,0.0
0001,4925,2,20011,11,1.6135,15.701,0.0
0001,4935,0,0,0,-2.4618,26.0787,0.112
0001,4935,1,10001,1,-32.2503,7.0379,0.008
0001,4935,2,20001,1,37.9092,2.6906,0.0
0001,4935,1,10002,2,-13.1495,-3.2119,0.408
0001,4935,2,20002,2,16.8733,7.187,0.002
0001,4935,1,10003,3,-2.0548,26.3344,0.014
0001,4935,2,20003,3,18.3108,24.8156,0.145
0001,4935,1,10004,4,0.4061,-23.4607,0.049
0001,4935,2,20004,4,16.5024,-6.6547,0.025
0001,4935,1,10005,5,-1.2693,29.013,0.153
0001,4935,2,20005,5,18.5074,17.5404,0.23
0001,4935,1,10006,6,-9.9989,12.3654,0.076
0001,4935,2,20006,6,11.3693,13.9465,0.282
0001,4935,1,10007,7,4.2738,-3.7746,0.149
0001,4935,2,20007,7,6.7031,26.0143,0.295
0001,4935,1,10008,8,7.1629,17.1722,0.199
0001,4935,2,20008,8,6.5935,0.5019,0.297
0001,4935,1,10009,9,14.7588,-13.2079,0.263
0001,4935,2,20009,9,6.9795,19.1769,0.068
0001,4935,1,10010,10,16.009,25.1098,0.211
0001,4935,2,20010,10,0.3436,-1.0199,0.268
0001,4935,1,10011,11,14.1632,7.4979,0.132
0001,4935,2,20011,11,6.2919,16.0671,0.038
0001,4943,0,0,0,-5.157,13.9047,1.13
0001,4943,1,10001,1,-34.2747,4.478,0.167
0001,4943,2,20001,1,37.9092,2.6906,0.0
0001,4943,1,10002,2,-14.4458,-5.7097,0.172
0001,4943,2,20002,2,14.8347,6.2203,0.243
0001,4943,1,10003,3,-6.7275,24.1054,0.47
0001,4943,2,20003,3,13.6315,23.8503,0.04
0001,4943,1,10004,4,-1.1275,-24.3993,0.063
0001,4943,2,20004,4,13.793,-9.4427,0.321
0001,4943,1,10005,5,-3.8366,27.629,0.016
0001,4943,2,20005,5,14.3622,16.5173,0.271
0001,4943,1,10006,6,-5.9149,13.2185,0.274
0001,4943,2,20006,6,7.1294,14.349,0.005
0001,4943,1,10007,7,2.0101,-4.3327,0.162
0001,4943,2,20007,7,1.1513,26.2443,0.218
0001,4943,1,10008,8,6.4457,13.4464,0.078
0001,4943,2,20008,8,4.2583,-0.5904,0.003
0001,4943,1,10009,9,12.585,-16.2168,0.256
0001,4943,2,20009,9,2.7867,17.4777,0.451
0001,4943,1,10010,10,12.8651,25.1271,0.228
0001,4943,2,20010,10,3.2987,-1.1998,0.162
0001,4943,1,10011,11,11.2958,5.3526,0.285
0001,4943,2,20011,11,5.9195,16.8301,0.245
0001,4953,0,0,0,-3.2623,8.6697,1.39
0001,4953,1,10001,1,-32.6857,3.3349,0.041
0001,4953,2,20001,1,36.3271,3.8626,0.022
0001,4953,1,10002,2,-15.1052,-8.5415,0.024
0001,4953,2,20002,2,12.6899,2.336,0.223
0001,4953,1,10003,3,-13.4296,19.4973,0.235
0001,4953,2,20003,3,14.2981,22.7923,0.009
0001,4953,1,10004,4,-3.0238,-24.6344,0.084
0001,4953,2,20004,4,12.6483,-12.6242,0.071
0001,4953,1,10005,5,-2.9469,27.6942,0.001
0001,4953,2,20005,5,12.4305,11.6854,0.033
0001,4953,1,10006,6,-3.0138,9.5903,0.015
0001,4953,2,20006,6,6.0854,12.8139,0.196
0001,4953,1,10007,7,1.1174,-4.9262,0.042
0001,4953,2,20007,7,-2.785,25.9786,0.003
0001,4953,1,10008,8,4.5175,12.8423,0.127
0001,4953,2,20008,8,4.0193,-3.5032,0.212
0001,4953,1,10009,9,12.6395,-18.4664,0.035
0001,4953,2,20009,9,-1.4466,9.8407,0.258
0001,4953,1,10010,10,11.366,24.6081,0.197
0001,4953,2,20010,10,0.6886,-2.0813,0.221
0001,4953,1,10011,11,10.0623,3.5941,0.057
0001,4953,2,20011,11,1.684,13.4094,0.037
0001,4965,0,0,0,-2.8838,-17.4394,1.356
0001,4965,1,10001,1,-33.6825,-1.2773,0.21
0001,4965,2,20001,1,35.3004,-1.0194,0.011
0001,4965,1,10002,2,-15.5865,-12.9768,0.164
0001,4965,2,20002,2,11.9844,-5.5646,0.299
0001,4965,1,10003,3,-14.1735,16.4723,0.18
0001,4965,2,20003,3,12.6608,16.3274,0.235
0001,4965,1,10004,4,-2.8995,-18.1152,0.102
0001,4965,2,20004,4,11.618,-18.9086,0.339
0001,4965,1,10005,5,-2.3686,25.5435,0.001
0001,4965,2,20005,5,11.8271,5.7088,0.282
0001,4965,1,10006,6,-8.4871,3.1308,0.298
0001,4965,2,20006,6,3.9294,8.1116,0.149
0001,4965,1,10007,7,0.7296,-9.0981,0.188
0001,4965,2,20007,7,-1.2679,21.7281,0.218
0001,4965,1,10008,8,3.5311,10.2038,0.163
0001,4965,2,20008,8,1.8772,-12.0181,0.335
0001,4965,1,10009,9,12.4086,-21.91,0.164
0001,4965,2,20009,9,0.8914,7.259,0.001
0001,4965,1,10010,10,11.9602,20.4431,0.267
0001,4965,2,20010,10,0.6637,-6.1586,0.316
0001,4965,1,10011,11,11.0044,-1.778,0.303
0001,4965,2,20011,11,1.438,6.9357,0.183
0001,4971,0,0,0,0.2808,-20.3117,0.577
0001,4971,1,10001,1,-33.5918,-2.6191,0.149
0001,4971,2,20001,1,34.929,-2.8848,0.02
0001,4971,1,10002,2,-15.761,-15.0291,0.123
0001,4971,2,20002,2,14.2295,-9.0127,0.155
0001,4971,1,10003,3,-14.5581,14.073,0.201
0001,4971,2,20003,3,15.0856,14.3386,0.237
0001,4971,1,10004,4,-0.617,-20.0817,0.33
0001,4971,2,20004,4,12.9765,-22.0052,0.004
0001,4971,1,10005,5,-1.7184,25.3781,0.137
0001,4971,2,20005,5,12.4279,1.1425,0.33
0001,4971,1,10006,6,-10.3682,-0.5648,0.277
0001,4971,2,20006,6,3.8967,6.2816,0.257
0001,4971,1,10007,7,0.5519,-12.4153,0.283
0001,4971,2,20007,7,-0.3276,18.1507,0.096
0001,4971,1,10008,8,3.0364,8.7151,0.115
0001,4971,2,20008,8,1.3145,-16.9228,0.325
0001,4971,1,10009,9,12.6275,-22.5084,0.003
0001,4971,2,20009,9,1.997,7.0468,0.189
0001,4971,1,10010,10,12.5625,18.5862,0.235
0001,4971,2,20010,10,1.239,-10.7431,0.355
0001,4971,1,10011,11,11.5143,-4.4575,0.17
0001,4971,2,20011,11,0.0045,4.3188,0.346
0001,4979,0,0,0,3.0462,-24.0673,0.792
0001,4979,1,10001,1,-31.3218,-5.4874,0.209
0001,4979,2,20001,1,34.7143,-3.9232,0.002
0001,4979,1,10002,2,-15.3372,-18.157,0.16
0001,4979,2,20002,2,15.8114,-6.2145,0.0
0001,4979,1,10003,3,-14.2003,11.6606,0.139
0001,4979,2,20003,3,16.691,12.1373,0.147
0001,4979,1,10004,4,2.8514,-23.2255,0.042
0001,4979,2,20004,4,17.3002,-23.4153,0.039
0001,4979,1,10005,5,-3.8516,22.3105,0.302
0001,4979,2,20005,5,13.3418,-1.1818,0.19
0001,4979,1,10006,6,-10.2705,-3.7397,0.117
0001,4979,2,20006,6,5.4897,1.0598,0.287
0001,4979,1,10007,7,1.04,-18.338,0.289
0001,4979,2,20007,7,0.8489,16.1488,0.208
0001,4979,1,10008,8,5.0312,6.4649,0.248
0001,4979,2,20008,8,2.7675,-20.3169,0.315
0001,4979,1,10009,9,15.0532,-23.1275,0.254
0001,4979,2,20009,9,1.738,7.4549,0.009
0001,4979,1,10010,10,14.9257,14.0813,0.103
0001,4979,2,20010,10,-0.2855,-13.6455,0.335
0001,4979,1,10011,11,16.0324,-6.7722,0.025
0001,4979,2,20011,11,-1.873,1.7505,0.104
0001,4985,0,0,0,5.5222,-26.7227,0.491
0001,4985,1,10001,1,-30.5153,-6.2664,0.006
0001,4985,2,20001,1,34.6453,-4.4742,0.221
0001,4985,1,10002,2,-14.5864,-19.3532,0.157
0001,4985,2,20002,2,17.4532,-7.6919,0.327
0001,4985,1,10003,3,-13.2699,10.0175,0.141
0001,4985,2,20003,3,18.402,10.5294,0.218
0001,4985,1,10004,4,5.196,-26.1329,0.315
0001,4985,2,20004,4,18.3236,-23.7006,0.229
0001,4985,1,10005,5,-3.2739,21.6097,0.139
0001,4985,2,20005,5,15.1555,-2.0567,0.175
0001,4985,1,10006,6,-10.5332,-5.7685,0.096
0001,4985,2,20006,6,7.0642,-2.5782,0.263
0001,4985,1,10007,7,3.0216,-22.3003,0.294
0001,4985,2,20007,7,2.743,12.8224,0.21
0001,4985,1,10008,8,7.1739,4.8238,0.098
0001,4985,2,20008,8,4.9347,-22.9929,0.297
0001,4985,1,10009,9,13.6548,-24.0878,0.334
0001,4985,2,20009,9,2.3953,6.5535,0.285
0001,4985,1,10010,10,16.1704,12.793,0.084
0001,4985,2,20010,10,-1.4552,-14.7235,0.125
0001,4985,1,10011,11,17.1842,-8.3551,0.039
0001,4985,2,20011,11,-1.8544,-0.7295,0.077
0001,4989,0,0,0,12.0806,-25.2146,1.419
0001,4989,1,10001,1,-30.0572,-6.2806,0.051
0001,4989,2,20001,1,34.4413,-5.6093,0.095
0001,4989,1,10002,2,-14.0264,-19.9212,0.143
0001,4989,2,20002,2,20.7053,-8.2389,0.356
0001,4989,1,10003,3,-12.9222,9.2154,0.06
0001,4989,2,20003,3,18.7606,9.6598,0.01
0001,4989,1,10004,4,6.2752,-27.2503,0.173
0001,4989,2,20004,4,18.6775,-25.0074,0.19
0001,4989,1,10005,5,-1.6686,20.9973,0.147
0001,4989,2,20005,5,15.9679,-2.2091,0.208
0001,4989,1,10006,6,-9.9716,-7.3008,0.199
0001,4989,2,20006,6,8.3714,-4.495,0.245
0001,4989,1,10007,7,4.0587,-23.0531,0.195
0001,4989,2,20007,7,3.1005,12.269,0.038
0001,4989,1,10008,8,8.3001,3.5295,0.238
0001,4989,2,20008,8,7.2275,-24.4774,0.282
0001,4989,1,10009,9,12.4611,-25.1305,0.094
0001,4989,2,20009,9,5.0499,5.6087,0.357
0001,4989,1,10010,10,17.5729,10.8284,0.336
0001,4989,2,20010,10,-1.9774,-14.1062,0.085
0001,4989,1,10011,11,17.6982,-8.5937,0.237
0001,4989,2,20011,11,-1.6187,-1.2048,0.192
0001,5000,0,0,0,25.8807,-12.9371,0.993
0001,5000,1,10001,1,-27.0514,-6.6619,0.178
0001,5000,2,20001,1,40.0964,-5.8575,0.096
0001,5000,1,10002,2,-7.3451,-17.1114,0.24
0001,5000,2,20002,2,26.6639,-12.9982,0.133
0001,5000,1,10003,3,-9.9006,8.1976,0.278
0001,5000,2,20003,3,25.1793,8.7417,0.304
0001,5000,1,10004,4,0.1243,-26.3479,0.362
0001,5000,2,20004,4,25.3627,-20.7149,0.385
0001,5000,1,10005,5,1.0496,19.5141,0.134
0001,5000,2,20005,5,24.547,-1.7969,0.358
0001,5000,1,10006,6,-5.7338,-7.9688,0.143
0001,5000,2,20006,6,11.7967,-6.3075,0.091
0001,5000,1,10007,7,5.7582,-19.2291,0.192
0001,5000,2,20007,7,7.6163,10.7604,0.119
0001,5000,1,10008,8,7.9599,4.5332,0.136
0001,5000,2,20008,8,11.4106,-22.0944,0.23
0001,5000,1,10009,9,14.2444,-23.5877,0.155
0001,5000,2,20009,9,5.318,8.5371,0.361
0001,5000,1,10010,10,19.4029,10.6977,0.162
0001,5000,2,20010,10,-0.6937,-9.7081,0.144
0001,5000,1,10011,11,26.2033,-10.6582,0.406
0001,5000,2,20011,11,2.2828,-0.8476,0.163
0001,5011,0,0,0,13.0392,-9.8038,0.541
0001,5011,1,10001,1,-23.3283,-6.2121,0.254
0001,5011,2,20001,1,40.8898,-3.3139,0.105
0001,5011,1,10002,2,-5.0795,-14.8204,0.059
0001,5011,2,20002,2,23.8138,-8.2908,0.298
0001,5011,1,10003,3,-6.2005,5.2912,0.219
0001,5011,2,20003,3,25.826,10.1848,0.0
0001,5011,1,10004,4,-4.2953,-24.7684,0.015
0001,5011,2,20004,4,23.7137,-21.0416,0.023
0001,5011,1,10005,5,-2.9018,18.0454,0.106
0001,5011,2,20005,5,20.8555,0.14,0.231
0001,5011,1,10006,6,-3.4067,-6.8187,0.134
0001,5011,2,20006,6,13.8945,-9.4492,0.033
0001,5011,1,10007,7,6.3253,-13.0766,0.311
0001,5011,2,20007,7,8.3424,11.6279,0.049
0001,5011,1,10008,8,5.6967,2.411,0.15
0001,5011,2,20008,8,9.3617,-15.2467,0.331
0001,5011,1,10009,9,10.641,-24.3517,0.202
0001,5011,2,20009,9,1.2396,15.1367,0.303
0001,5011,1,10010,10,16.5191,11.6267,0.181
0001,5011,2,20010,10,-0.5204,-7.1426,0.097
0001,5011,1,10011,11,26.9272,-10.459,0.0
0001,5011,2,20011,11,-2.3391,5.3562,0.323
0001,5018,0,0,0,1.6709,-4.7823,1.456
0001,5018,1,10001,1,-23.1652,-5.1858,0.229
0001,5018,2,20001,1,40.9381,-3.1455,0.0
0001,5018,1,10002,2,-7.1667,-13.616,0.341
0001,5018,2,20002,2,21.8885,-10.5263,0.119
0001,5018,1,10003,3,-8.7756,6.051,0.359
0001,5018,2,20003,3,21.5934,11.0738,0.217
0001,5018,1,10004,4,-7.9352,-23.0137,0.224
0001,5018,2,20004,4,22.2541,-19.4993,0.282
0001,5018,1,10005,5,-5.6324,17.5181,0.014
0001,5018,2,20005,5,21.079,1.099,0.027
0001,5018,1,10006,6,-0.7353,-5.579,0.329
0001,5018,2,20006,6,11.9062,-7.744,0.241
0001,5018,1,10007,7,4.1787,-11.8694,0.294
0001,5018,2,20007,7,8.2555,12.45,0.018
0001,5018,1,10008,8,0.8504,0.949,0.329
0001,5018,2,20008,8,5.4172,-11.8339,0.335
0001,5018,1,10009,9,8.752,-24.811,0.122
0001,5018,2,20009,9,-2.0525,17.9435,0.32
0001,5018,1,10010,10,13.511,12.5991,0.167
0001,5018,2,20010,10,1.2726,-5.0774,0.336
0001,5018,1,10011,11,26.9273,-10.4589,0.0
0001,5018,2,20011,11,-4.5952,5.8386,0.009
0001,5027,0,0,0,4.9176,11.0104,0.626
0001,5027,1,10001,1,-23.5153,0.626,0.255
0001,5027,2,20001,1,40.9382,-3.1453,0.0
0001,5027,1,10002,2,-8.6662,-8.5266,0.192
0001,5027,2,20002,2,19.9064,-6.715,0.324
0001,5027,1,10003,3,-9.5741,9.5907,0.383
0001,5027,2,20003,3,19.1326,16.6137,0.275
0001,5027,1,10004,4,-9.9746,-19.9276,0.163
0001,5027,2,20004,4,20.0095,-17.383,0.002
0001,5027,1,10005,5,-7.985,22.0076,0.158
0001,5027,2,20005,5,16.1731,4.1582,0.25
0001,5027,1,10006,6,-4.5258,-1.4785,0.322
0001,5027,2,20006,6,8.3969,-3.2309,0.278
0001,5027,1,10007,7,1.3855,-10.4325,0.182
0001,5027,2,20007,7,5.5266,11.0412,0.025
0001,5027,1,10008,8,-0.7344,4.0886,0.324
0001,5027,2,20008,8,0.2305,-10.2477,0.27
0001,5027,1,10009,9,7.0209,-23.2283,0.186
0001,5027,2,20009,9,-4.858,24.2776,0.346
0001,5027,1,10010,10,15.0164,15.6976,0.207
0001,5027,2,20010,10,0.5701,-3.1699,0.318
0001,5027,1,10011,11,25.885,-9.6296,0.275
0001,5027,2,20011,11,-5.4607,11.8649,0.327
0001,5032,0,0,0,-5.8948,13.83,1.874
0001,5032,1,10001,1,-25.1238,2.0168,0.315
0001,5032,2,20001,1,41.8585,0.8596,0.376
0001,5032,1,10002,2,-8.9321,-7.3906,0.011
0001,5032,2,20002,2,18.5012,-2.7219,0.367
0001,5032,1,10003,3,-11.1686,12.3592,0.384
0001,5032,2,20003,3,17.494,19.4979,0.228
0001,5032,1,10004,4,-9.809,-17.0503,0.105
0001,5032,2,20004,4,18.4788,-16.3657,0.294
0001,5032,1,10005,5,-10.1042,23.6758,0.3
0001,5032,2,20005,5,13.2089,6.1842,0.261
0001,5032,1,10006,6,-7.1194,1.2382,0.23
0001,5032,2,20006,6,8.068,0.1645,0.297
0001,5032,1,10007,7,0.0006,-8.9141,0.22
0001,5032,2,20007,7,5.2873,11.3062,0.047
0001,5032,1,10008,8,-2.328,6.5785,0.299
0001,5032,2,20008,8,-2.4773,-10.7407,0.239
0001,5032,1,10009,9,6.5379,-21.57,0.086
0001,5032,2,20009,9,-5.6099,25.7427,0.221
0001,5032,1,10010,10,12.9739,17.0992,0.242
0001,5032,2,20010,10,-2.5451,-1.7348,0.295
0001,5032,1,10011,11,24.449,-8.4643,0.299
0001,5032,2,20011,11,-5.4431,13.5812,0.196
0001,5037,0,0,0,-4.767,15.7744,0.503
0001,5037,1,10001,1,-28.3378,2.4137,0.051
0001,5037,2,20001,1,41.4454,1.7028,0.243
0001,5037,1,10002,2,-11.2036,-4.6964,0.292
0001,5037,2,20002,2,17.0076,0.645,0.234
0001,5037,1,10003,3,-13.1217,14.1188,0.262
0001,5037,2,20003,3,16.1355,20.9372,0.203
0001,5037,1,10004,4,-10.6069,-15.7401,0.236
0001,5037,2,20004,4,16.2144,-14.8689,0.047
0001,5037,1,10005,5,-11.2191,24.3943,0.005
0001,5037,2,20005,5,11.6187,7.0613,0.225
0001,5037,1,10006,6,-9.2676,4.9181,0.315
0001,5037,2,20006,6,8.0332,1.9871,0.095
0001,5037,1,10007,7,-2.7226,-7.2673,0.248
0001,5037,2,20007,7,3.228,11.0445,0.109
0001,5037,1,10008,8,-5.3374,8.8091,0.32
0001,5037,2,20008,8,-2.919,-10.8292,0.05
0001,5037,1,10009,9,5.423,-20.9889,0.101
0001,5037,2,20009,9,-6.0642,26.9117,0.176
0001,5037,1,10010,10,11.3623,18.1549,0.238
0001,5037,2,20010,10,-6.0517,-1.0055,0.357
0001,5037,1,10011,11,22.6719,-7.1624,0.137
0001,5037,2,20011,11,-5.0501,15.2348,0.169
0001,5043,0,0,0,-5.7868,26.2493,0.542
0001,5043,1,10001,1,-30.0154,3.0518,0.164
0001,5043,2,20001,1,37.5104,3.2521,0.158
0001,5043,1,10002,2,-12.8357,-0.3805,0.375
0001,5043,2,20002,2,15.6289,1.4463,0.015
0001,5043,1,10003,3,-13.6441,16.6123,0.175
0001,5043,2,20003,3,13.6307,23.8706,0.171
0001,5043,1,10004,4,-12.8697,-13.0705,0.246
0001,5043,2,20004,4,16.1464,-14.8307,0.0
0001,5043,1,10005,5,-12.3623,26.9654,0.262
0001,5043,2,20005,5,8.7389,10.5094,0.266
0001,5043,1,10006,6,-10.9398,9.0481,0.33
0001,5043,2,20006,6,6.019,1.7661,0.177
0001,5043,1,10007,7,-5.0038,-5.2678,0.251
0001,5043,2,20007,7,2.9047,11.666,0.052
0001,5043,1,10008,8,-7.3179,11.3236,0.234
0001,5043,2,20008,8,-3.2537,-10.2399,0.036
0001,5043,1,10009,9,3.5702,-19.568,0.274
0001,5043,2,20009,9,-5.9287,27.0986,0.068
0001,5043,1,10010,10,7.8392,19.9131,0.26
0001,5043,2,20010,10,-8.8102,2.5045,0.302
0001,5043,1,10011,11,20.791,-5.2884,0.136
0001,5043,2,20011,11,-6.8875,16.5034,0.264
0001,5048,0,0,0,-8.1253,18.7744,0.036
0001,5048,1,10001,1,-31.8514,3.6327,0.306
0001,5048,2,20001,1,37.2547,3.3104,0.002
0001,5048,1,10002,2,-13.4262,-0.0222,0.017
0001,5048,2,20002,2,16.3273,1.8854,0.028
0001,5048,1,10003,3,-14.6805,17.8062,0.253
0001,5048,2,20003,3,12.7478,25.1287,0.011
0001,5048,1,10004,4,-14.4524,-11.5401,0.204
0001,5048,2,20004,4,15.3027,-14.2081,0.24
0001,5048,1,10005,5,-13.7386,27.3279,0.204
0001,5048,2,20005,5,9.6833,11.0166,0.075
0001,5048,1,10006,6,-12.0694,11.1365,0.206
0001,5048,2,20006,6,3.9994,3.5532,0.108
0001,5048,1,10007,7,-6.7786,-3.357,0.101
0001,5048,2,20007,7,2.6506,12.1936,0.05
0001,5048,1,10008,8,-8.6744,14.1251,0.112
0001,5048,2,20008,8,-4.3431,-9.2774,0.24
0001,5048,1,10009,9,1.4985,-17.3908,0.118
0001,5048,2,20009,9,-7.2708,27.4528,0.245
0001,5048,1,10010,10,4.663,21.2665,0.306
0001,5048,2,20010,10,-11.3504,3.5727,0.358
0001,5048,1,10011,11,18.9628,-3.8906,0.35
0001,5048,2,20011,11,-7.8414,18.5144,0.014
0001,5054,0,0,0,-6.0424,25.136,0.874
0001,5054,1,10001,1,-35.3036,4.6609,0.045
0001,5054,2,20001,1,37.2523,3.3106,0.0
0001,5054,1,10002,2,-16.7864,1.3803,0.241
0001,5054,2,20002,2,15.7524,2.2054,0.03
0001,5054,1,10003,3,-18.0021,19.4559,0.322
0001,5054,2,20003,3,13.3313,27.6481,0.086
0001,5054,1,10004,4,-17.661,-11.6431,0.122
0001,5054,2,20004,4,14.9952,-13.9521,0.001
0001,5054,1,10005,5,-16.1484,27.1457,0.229
0001,5054,2,20005,5,8.38,12.9159,0.239
0001,5054,1,10006,6,-16.1448,11.1036,0.317
0001,5054,2,20006,6,1.3437,4.1395,0.253
0001,5054,1,10007,7,-8.8646,-1.6601,0.18
0001,5054,2,20007,7,2.2619,12.8186,0.04
0001,5054,1,10008,8,-9.4389,16.3409,0.125
0001,5054,2,20008,8,-5.1762,-8.1466,0.086
0001,5054,1,10009,9,-0.8971,-15.821,0.22
0001,5054,2,20009,9,-6.3813,25.6595,0.27
0001,5054,1,10010,10,0.6615,22.3904,0.373
0001,5054,2,20010,10,-13.6581,6.4029,0.29
0001,5054,1,10011,11,17.1742,-2.8625,0.259
0001,5054,2,20011,11,-10.2216,20.5592,0.365
0001,5059,0,0,0,-9.0941,25.1846,0.517
0001,5059,1,10001,1,-34.8483,5.033,0.01
0001,5059,2,20001,1,37.2523,3.3106,0.0
0001,5059,1,10002,2,-18.658,2.4456,0.371
0001,5059,2,20002,2,15.7064,2.229,0.0
0001,5059,1,10003,3,-19.0809,20.4846,0.029
0001,5059,2,20003,3,12.9149,28.9455,0.207
0001,5059,1,10004,4,-18.6596,-11.0943,0.215
0001,5059,2,20004,4,14.9943,-13.9512,0.0
0001,5059,1,10005,5,-18.6291,27.6811,0.281
0001,5059,2,20005,5,6.6979,14.828,0.226
0001,5059,1,10006,6,-18.9336,12.0895,0.034
0001,5059,2,20006,6,-1.1823,6.1294,0.269
0001,5059,1,10007,7,-9.9467,-0.0863,0.14
0001,5059,2,20007,7,2.1007,13.5115,0.047
0001,5059,1,10008,8,-11.6019,19.2611,0.3
0001,5059,2,20008,8,-5.59,-7.2228,0.081
0001,5059,1,10009,9,-2.3587,-14.0092,0.193
0001,5059,2,20009,9,-8.4584,25.4903,0.436
0001,5059,1,10010,10,-1.7002,22.7025,0.097
0001,5059,2,20010,10,-14.5806,9.7756,0.31
0001,5059,1,10011,11,15.0175,-1.5855,0.332
0001,5059,2,20011,11,-10.7746,22.7477,0.362
0001,5062,0,0,0,-10.2675,25.1558,0.605
0001,5062,1,10001,1,-35.6692,5.383,0.159
0001,5062,2,20001,1,37.2523,3.3106,0.0
0001,5062,1,10002,2,-19.7128,2.8697,0.05
0001,5062,2,20002,2,15.7059,2.2293,0.0
0001,5062,1,10003,3,-19.1189,20.5167,0.003
0001,5062,2,20003,3,11.9329,30.6688,0.255
0001,5062,1,10004,4,-20.4674,-9.6488,0.26
0001,5062,2,20004,4,14.9943,-13.9512,0.0
0001,5062,1,10005,5,-19.8623,27.5477,0.093
0001,5062,2,20005,5,5.941,15.7342,0.058
0001,5062,1,10006,6,-18.981,12.1054,0.002
0001,5062,2,20006,6,-2.0623,7.6921,0.249
0001,5062,1,10007,7,-11.5191,0.7578,0.272
0001,5062,2,20007,7,1.9754,13.9129,0.051
0001,5062,1,10008,8,-13.2848,20.8668,0.308
0001,5062,2,20008,8,-5.8677,-6.6507,0.084
0001,5062,1,10009,9,-3.2087,-12.9591,0.19
0001,5062,2,20009,9,-9.9625,25.6235,0.164
0001,5062,1,10010,10,-3.6113,23.674,0.32
0001,5062,2,20010,10,-15.0643,10.5496,0.199
0001,5062,1,10011,11,14.2738,-1.0411,0.194
0001,5062,2,20011,11,-11.182,23.2328,0.227
0001,5066,0,0,0,-11.9746,22.3832,0.766
0001,5066,1,10001,1,-37.6762,5.0758,0.311
0001,5066,2,20001,1,37.2523,3.3106,0.0
0001,5066,1,10002,2,-19.9736,2.3304,0.245
0001,5066,2,20002,2,15.7059,2.2293,0.0
0001,5066,1,10003,3,-20.0228,20.5443,0.024
0001,5066,2,20003,3,11.0805,31.5262,0.059
0001,5066,1,10004,4,-20.7828,-9.4426,0.005
0001,5066,2,20004,4,14.9943,-13.9512,0.0
0001,5066,1,10005,5,-20.0876,26.9698,0.2
0001,5066,2,20005,5,6.4048,15.5619,0.057
0001,5066,1,10006,6,-19.1374,11.5146,0.219
0001,5066,2,20006,6,-2.4971,8.0957,0.06
0001,5066,1,10007,7,-13.7277,1.9936,0.267
0001,5066,2,20007,7,1.784,14.2771,0.042
0001,5066,1,10008,8,-14.3434,21.4182,0.041
